view,condition,waterfront,viewnew,conditionnew,waterfrontnew,price,bedrooms,bathrooms
0,3,0,0,2,0,340000.0,3,2.25
0,3,0,0,2,0,413252.0,3,0.75
0,3,0,0,2,0,600000.0,4,2.75
0,3,0,0,2,0,726888.0,5,3.0
0,4,0,0,3,0,285000.0,2,1.0
0,4,0,0,3,0,365000.0,2,1.0
0,3,0,0,2,0,295000.0,4,2.0
0,3,0,0,2,0,460000.0,3,2.25
0,3,0,0,2,0,230000.0,3,1.5
0,5,0,0,4,0,337000.0,3,1.0
0,3,0,0,2,0,300000.0,3,1.0
0,5,0,0,4,0,2300000.0,4,2.5
0,3,0,0,2,0,360000.0,4,2.5
0,3,0,0,2,0,585000.0,3,2.5
0,3,0,0,2,0,182700.0,3,2.25
0,3,0,0,2,0,305000.0,3,2.25
0,3,0,0,2,0,309950.0,3,2.5
0,3,0,0,2,0,550000.0,3,1.0
3,3,0,3,2,0,825000.0,3,2.5
0,4,0,0,3,0,998500.0,2,1.0
0,3,0,0,2,0,644500.0,4,2.5
0,5,0,0,4,0,320000.0,3,2.0
0,3,0,0,2,0,266950.0,3,2.5
0,3,0,0,2,0,633100.0,4,2.5
0,3,0,0,2,0,395000.0,2,1.0
0,3,0,0,2,0,259250.0,3,1.0
0,4,0,0,3,0,300000.0,3,1.0
0,3,0,0,2,0,413000.0,3,1.75
0,3,0,0,2,0,435000.0,3,2.25
0,4,0,0,3,0,500000.0,4,2.75
0,3,0,0,2,0,402000.0,4,1.75
0,3,0,0,2,0,777700.0,3,2.5
2,4,0,2,3,0,580000.0,2,1.5
0,3,0,0,2,0,570000.0,3,1.75
0,3,0,0,2,0,174950.0,2,1.0
0,3,0,0,2,0,300000.0,2,1.0
0,3,0,0,2,0,435000.0,3,1.5
0,3,0,0,2,0,840000.0,4,2.5
0,3,0,0,2,0,469000.0,5,2.5
0,4,0,0,3,0,870000.0,4,1.75
0,4,0,0,3,0,532000.0,4,1.75
0,3,0,0,2,0,455000.0,4,1.5
0,5,0,0,4,0,201000.0,3,1.0
0,3,0,0,2,0,649000.0,5,3.25
0,3,0,0,2,0,445500.0,2,1.75
0,4,0,0,3,0,475000.0,3,2.0
0,3,0,0,2,0,590000.0,4,2.5
0,3,0,0,2,0,565000.0,4,1.5
0,2,0,0,1,0,110000.0,1,1.0
0,3,0,0,2,0,375000.0,3,2.5
0,4,0,0,3,0,255000.0,3,1.5
0,3,0,0,2,0,315000.0,5,1.75
0,4,0,0,3,0,496600.0,4,2.25
0,3,0,0,2,0,380000.0,3,1.0
0,4,0,0,3,0,338950.0,3,1.75
0,3,0,0,2,0,542500.0,5,3.5
0,4,0,0,3,0,739000.0,5,2.5
0,4,0,0,3,0,549000.0,4,1.75
0,4,0,0,3,0,252000.0,3,2.25
4,3,0,4,2,0,1698890.0,4,4.5
0,5,0,0,4,0,735000.0,4,1.75
0,4,0,0,3,0,270000.0,4,2.5
0,3,0,0,2,0,2250000.0,3,2.5
0,3,0,0,2,0,155000.0,2,1.0
0,3,0,0,2,0,469000.0,4,2.5
0,5,0,0,4,0,305000.0,4,2.25
0,5,0,0,4,0,675000.0,3,1.75
0,4,0,0,3,0,931000.0,3,2.5
0,3,0,0,2,0,385000.0,3,1.0
0,3,0,0,2,0,815000.0,3,2.5
0,3,0,0,2,0,531000.0,3,2.25
0,4,0,0,3,0,386500.0,4,1.0
0,3,0,0,2,0,475580.0,3,1.75
0,3,0,0,2,0,358000.0,2,1.0
0,3,0,0,2,0,677500.0,5,1.0
0,3,0,0,2,0,868500.0,3,2.5
0,4,0,0,3,0,599380.0,3,1.75
0,3,0,0,2,0,712000.0,4,2.25
0,3,0,0,2,0,350000.0,5,1.75
0,3,0,0,2,0,875000.0,4,2.0
0,3,0,0,2,0,365000.0,3,2.25
0,3,0,0,2,0,452000.0,4,2.0
0,5,0,0,4,0,915000.0,3,2.75
0,3,0,0,2,0,482500.0,3,2.5
0,4,0,0,3,0,425000.0,3,1.0
0,5,0,0,4,0,460000.0,2,1.75
0,5,0,0,4,0,666570.0,4,2.0
0,4,0,0,3,0,390000.0,3,2.25
0,4,0,0,3,0,650000.0,4,1.75
0,3,0,0,2,0,305000.0,3,2.0
0,3,0,0,2,0,250000.0,3,1.0
0,3,0,0,2,0,438800.0,4,2.5
0,5,0,0,4,0,290000.0,2,1.0
0,4,0,0,3,0,324950.0,4,2.0
0,4,0,0,3,0,453000.0,3,2.5
0,4,0,0,3,0,556000.0,3,1.0
0,3,0,0,2,0,315000.0,3,2.0
0,3,0,0,2,0,445830.0,3,2.5
4,3,0,4,2,0,1260000.0,3,3.5
0,4,0,0,3,0,287200.0,3,3.0
0,3,0,0,2,0,525000.0,4,1.5
0,3,0,0,2,0,1135000.0,4,4.25
0,4,0,0,3,0,381000.0,3,1.75
0,4,0,0,3,0,360000.0,3,1.75
0,3,0,0,2,0,619000.0,5,3.5
0,4,0,0,3,0,535000.0,2,1.75
0,5,0,0,4,0,402000.0,2,1.0
0,3,0,0,2,0,600000.0,4,3.5
0,3,0,0,2,0,549950.0,3,2.5
0,3,0,0,2,0,300000.0,4,2.0
0,4,0,0,3,0,360000.0,6,2.0
0,3,0,0,2,0,419000.0,7,3.25
0,3,0,0,2,0,510000.0,3,3.0
0,3,0,0,2,0,319950.0,3,2.5
0,3,0,0,2,0,1180000.0,5,5.0
0,3,0,0,2,0,381000.0,4,2.5
0,3,0,0,2,0,256900.0,3,2.5
0,4,0,0,3,0,346000.0,5,1.0
0,3,0,0,2,0,465000.0,2,2.25
0,3,0,0,2,0,545000.0,3,2.0
0,4,0,0,3,0,516000.0,2,1.75
0,4,0,0,3,0,550000.0,4,2.5
0,4,0,0,3,0,339950.0,4,2.25
0,4,0,0,3,0,417000.0,3,1.0
3,3,0,3,2,0,906000.0,4,2.5
0,4,0,0,3,0,980000.0,4,2.25
0,3,0,0,2,0,555000.0,4,2.5
0,4,0,0,3,0,468000.0,2,1.75
0,3,0,0,2,0,378000.0,3,1.75
0,5,0,0,4,0,430000.0,4,2.5
0,3,0,0,2,0,730100.0,4,2.5
0,3,0,0,2,0,219000.0,4,1.5
0,3,0,0,2,0,570000.0,3,2.5
0,3,0,0,2,0,262500.0,4,2.75
0,3,0,0,2,0,525000.0,5,2.5
0,4,0,0,3,0,520000.0,2,1.0
0,4,0,0,3,0,417400.0,3,3.0
0,3,0,0,2,0,788000.0,4,3.25
2,4,0,2,3,0,320000.0,3,1.0
0,4,0,0,3,0,950000.0,6,1.0
0,3,0,0,2,0,255000.0,3,1.0
0,3,0,0,2,0,260000.0,4,2.5
0,4,0,0,3,0,394000.0,3,1.0
0,3,0,0,2,0,575000.0,4,2.5
2,3,0,2,2,0,1250000.0,4,2.25
0,3,0,0,2,0,385000.0,3,2.25
4,4,0,4,3,0,456000.0,5,2.75
0,3,0,0,2,0,637000.0,4,2.5
0,3,0,0,2,0,485000.0,5,1.5
0,3,0,0,2,0,315275.0,3,1.75
0,3,0,0,2,0,252500.0,2,1.5
0,3,0,0,2,0,240000.0,2,1.0
0,4,0,0,3,0,790000.0,4,2.5
0,3,0,0,2,0,310000.0,3,1.0
4,4,0,4,3,0,1250000.0,4,2.5
0,5,0,0,4,0,425000.0,2,1.0
0,3,0,0,2,0,548000.0,3,2.5
0,4,0,0,3,0,379880.0,3,2.5
0,3,0,0,2,0,530000.0,3,2.5
0,5,0,0,4,0,695000.0,3,2.25
2,3,0,2,2,0,435000.0,3,1.0
0,3,0,0,2,0,540000.0,3,1.75
0,3,0,0,2,0,425000.0,3,2.25
0,3,0,0,2,0,490000.0,3,2.5
0,3,0,0,2,0,220000.0,4,1.0
0,3,0,0,2,0,540000.0,4,2.5
0,3,0,0,2,0,670000.0,3,1.0
0,3,0,0,2,0,667500.0,3,1.75
0,3,0,0,2,0,585000.0,3,3.5
0,4,0,0,3,0,225000.0,3,1.5
0,3,0,0,2,0,375000.0,3,1.0
0,4,0,0,3,0,335000.0,3,2.0
0,3,0,0,2,0,680000.0,5,3.25
0,3,0,0,2,0,600000.0,3,1.0
0,3,0,0,2,0,161000.0,4,2.0
0,3,0,0,2,0,220000.0,4,2.0
0,3,0,0,2,0,420000.0,3,1.75
0,3,0,0,2,0,710000.0,3,1.0
0,4,0,0,3,0,626000.0,4,2.5
0,4,0,0,3,0,279500.0,3,1.5
3,3,0,3,2,0,1610000.0,4,3.5
0,3,0,0,2,0,325000.0,2,1.0
0,4,0,0,3,0,380000.0,4,2.25
0,4,0,0,3,0,470000.0,4,2.75
0,3,0,0,2,0,363000.0,4,3.0
0,3,0,0,2,0,245000.0,4,2.25
0,3,0,0,2,0,525000.0,3,1.0
2,4,0,2,3,0,1700000.0,5,3.5
0,3,0,0,2,0,658500.0,4,2.25
4,4,0,4,3,0,680000.0,2,1.0
0,4,0,0,3,0,835000.0,4,2.0
0,3,0,0,2,0,595000.0,4,2.5
0,3,0,0,2,0,419000.0,4,2.5
0,4,0,0,3,0,198900.0,2,1.0
0,3,0,0,2,0,1085000.0,4,3.25
0,3,0,0,2,0,500000.0,3,3.5
0,4,0,0,3,0,575000.0,4,1.75
0,3,0,0,2,0,324950.0,2,1.5
0,4,0,0,3,0,259000.0,3,2.5
0,3,0,0,2,0,551000.0,2,2.0
0,3,0,0,2,0,488000.0,2,1.5
0,4,0,0,3,0,635000.0,4,2.25
0,3,0,0,2,0,395000.0,3,2.5
0,4,0,0,3,0,370000.0,3,1.0
0,5,0,0,4,0,675000.0,4,3.0
0,3,0,0,2,0,402000.0,3,1.0
0,4,0,0,3,0,825000.0,3,2.75
0,3,0,0,2,0,579000.0,3,2.75
0,3,0,0,2,0,455000.0,5,2.0
0,3,0,0,2,0,265000.0,3,2.5
0,4,0,0,3,0,713500.0,5,2.75
0,4,0,0,3,0,240000.0,3,1.0
0,3,0,0,2,0,570000.0,4,3.0
0,4,0,0,3,0,243800.0,3,1.0
0,4,0,0,3,0,543000.0,2,1.0
0,3,0,0,2,0,1010000.0,3,2.25
0,4,0,0,3,0,625000.0,4,2.25
0,3,0,0,2,0,459950.0,4,2.5
0,3,0,0,2,0,370000.0,4,2.75
0,3,0,0,2,0,150000.0,4,2.0
0,3,0,0,2,0,683500.0,3,1.5
0,3,0,0,2,0,499950.0,3,2.5
0,3,0,0,2,0,255000.0,2,1.0
0,3,0,0,2,0,279000.0,3,2.5
0,3,0,0,2,0,910000.0,5,3.0
0,3,0,0,2,0,699000.0,4,2.5
0,3,0,0,2,0,1651000.0,4,3.25
0,4,0,0,3,0,248000.0,3,1.0
0,4,0,0,3,0,429000.0,3,1.0
4,3,1,4,2,1,685000.0,4,1.0
0,3,0,0,2,0,316000.0,2,1.0
0,3,0,0,2,0,410000.0,2,1.0
2,3,0,2,2,0,299000.0,3,1.0
1,4,0,1,3,0,559000.0,2,1.0
0,4,0,0,3,0,575000.0,3,2.25
0,3,0,0,2,0,602000.0,3,2.5
0,3,0,0,2,0,492000.0,4,2.0
0,3,0,0,2,0,293500.0,3,2.5
0,5,0,0,4,0,481000.0,3,2.75
0,4,0,0,3,0,311100.0,4,2.25
0,4,0,0,3,0,375000.0,3,1.75
2,3,0,2,2,0,1075000.0,3,3.0
0,3,0,0,2,0,500000.0,5,2.5
0,4,0,0,3,0,553000.0,3,1.0
2,3,0,2,2,0,760000.0,3,2.0
1,4,0,1,3,0,589500.0,4,1.5
0,3,0,0,2,0,840000.0,5,2.75
2,5,0,2,4,0,2546000.0,4,3.0
3,3,0,3,2,0,1275000.0,3,2.5
0,3,0,0,2,0,260000.0,3,2.5
0,3,0,0,2,0,430000.0,3,2.25
3,3,0,3,2,0,781000.0,3,2.5
0,3,0,0,2,0,280000.0,2,1.0
0,3,0,0,2,0,392000.0,5,2.25
0,4,0,0,3,0,466200.0,3,1.5
0,5,0,0,4,0,641000.0,3,1.75
0,3,0,0,2,0,350000.0,3,1.0
0,3,0,0,2,0,450000.0,3,2.0
0,3,0,0,2,0,1800000.0,4,3.5
0,3,0,0,2,0,185000.0,3,1.5
0,5,0,0,4,0,290000.0,2,1.0
0,3,0,0,2,0,964000.0,3,2.5
2,3,0,2,2,0,2000000.0,4,3.0
0,4,0,0,3,0,545000.0,3,2.5
0,4,0,0,3,0,609950.0,3,2.25
0,5,0,0,4,0,605000.0,4,2.0
0,4,0,0,3,0,550000.0,4,2.5
1,3,0,1,2,0,905000.0,4,2.75
0,4,0,0,3,0,384200.0,3,2.5
0,3,0,0,2,0,370000.0,3,1.0
2,3,0,2,2,0,717500.0,3,1.0
2,4,0,2,3,0,1999000.0,4,3.25
0,4,0,0,3,0,365500.0,2,1.0
0,3,0,0,2,0,580000.0,2,1.5
0,5,0,0,4,0,415000.0,4,1.5
0,4,0,0,3,0,272000.0,2,1.0
0,4,0,0,3,0,600000.0,3,1.75
0,3,0,0,2,0,744000.0,4,3.0
0,3,0,0,2,0,830000.0,3,3.0
0,3,0,0,2,0,322000.0,3,3.25
0,3,0,0,2,0,270000.0,3,2.5
0,3,0,0,2,0,272450.0,3,1.0
0,3,0,0,2,0,605000.0,3,3.0
0,4,0,0,3,0,510000.0,3,1.75
0,3,0,0,2,0,1125000.0,4,3.5
0,3,0,0,2,0,1688000.0,4,2.5
0,4,0,0,3,0,162000.0,4,1.0
0,4,0,0,3,0,337500.0,3,1.75
0,4,0,0,3,0,312000.0,3,2.25
0,3,0,0,2,0,740000.0,4,3.0
0,3,0,0,2,0,700000.0,4,3.0
0,3,0,0,2,0,328000.0,4,1.0
0,3,0,0,2,0,241000.0,3,1.0
0,4,0,0,3,0,265000.0,3,2.25
0,4,0,0,3,0,246000.0,5,1.75
0,3,0,0,2,0,271000.0,4,1.75
0,3,0,0,2,0,270000.0,2,1.0
0,3,0,0,2,0,395000.0,4,2.0
0,3,0,0,2,0,340000.0,3,2.0
0,3,0,0,2,0,340000.0,3,1.75
0,3,0,0,2,0,335000.0,2,2.25
0,4,0,0,3,0,435000.0,2,1.0
0,5,0,0,4,0,527950.0,4,1.75
4,4,1,4,3,1,600000.0,2,2.25
0,3,0,0,2,0,667000.0,3,1.75
2,3,0,2,2,0,1148000.0,10,5.25
0,3,0,0,2,0,417000.0,3,2.5
0,3,0,0,2,0,451000.0,4,1.75
0,3,0,0,2,0,580000.0,2,1.0
0,4,0,0,3,0,570000.0,4,2.25
1,3,0,1,2,0,750000.0,5,3.25
0,3,0,0,2,0,685000.0,3,2.5
0,3,0,0,2,0,275000.0,3,2.0
4,4,0,4,3,0,739888.0,3,2.5
0,3,0,0,2,0,715000.0,2,2.5
0,3,0,0,2,0,800000.0,4,2.0
0,3,0,0,2,0,350000.0,3,1.5
2,4,0,2,3,0,220000.0,3,1.0
0,3,0,0,2,0,452500.0,3,2.5
0,3,0,0,2,0,280000.0,4,2.5
0,3,0,0,2,0,248000.0,1,1.0
0,3,0,0,2,0,305000.0,2,1.0
0,3,0,0,2,0,435010.0,3,1.0
0,5,0,0,4,0,678100.0,3,1.75
0,3,0,0,2,0,325000.0,3,2.25
0,3,0,0,2,0,529950.0,3,2.0
0,5,0,0,4,0,440000.0,3,1.75
0,3,0,0,2,0,585000.0,3,1.0
0,3,0,0,2,0,462608.0,3,2.5
0,3,0,0,2,0,350500.0,3,1.75
0,3,0,0,2,0,210000.0,3,1.0
0,3,0,0,2,0,510000.0,3,2.5
0,4,0,0,3,0,280000.0,3,2.25
0,3,0,0,2,0,385000.0,3,1.75
0,4,0,0,3,0,349000.0,3,1.0
0,3,0,0,2,0,252000.0,3,2.25
1,3,0,1,2,0,1100000.0,4,2.5
0,3,0,0,2,0,375000.0,3,2.25
0,4,0,0,3,0,336000.0,4,2.25
4,4,0,4,3,0,732000.0,3,3.75
0,3,0,0,2,0,200000.0,2,1.0
0,3,0,0,2,0,681716.0,4,2.5
0,4,0,0,3,0,235000.0,3,1.75
0,3,0,0,2,0,257500.0,3,1.0
0,3,0,0,2,0,315000.0,3,1.0
0,4,0,0,3,0,299950.0,3,1.0
0,3,0,0,2,0,530000.0,4,2.25
0,4,0,0,3,0,766500.0,2,1.75
2,3,0,2,2,0,860000.0,4,2.5
0,3,0,0,2,0,690000.0,3,2.5
0,3,0,0,2,0,551000.0,4,1.75
0,4,0,0,3,0,530000.0,3,2.75
0,3,0,0,2,0,568000.0,3,1.0
2,3,0,2,2,0,749950.0,3,2.5
0,3,0,0,2,0,535000.0,3,2.5
0,3,0,0,2,0,234300.0,3,1.0
0,3,0,0,2,0,190000.0,2,1.0
0,5,0,0,4,0,525000.0,4,1.75
0,4,0,0,3,0,610000.0,4,1.0
0,3,0,0,2,0,520000.0,3,2.5
0,3,0,0,2,0,375000.0,2,1.0
0,3,0,0,2,0,600000.0,3,1.75
0,5,0,0,4,0,664000.0,4,2.5
0,3,0,0,2,0,698000.0,2,1.0
0,3,0,0,2,0,418000.0,3,2.0
0,4,0,0,3,0,271675.0,3,1.75
0,4,0,0,3,0,450000.0,3,1.0
0,3,0,0,2,0,759000.0,3,2.25
0,3,0,0,2,0,599950.0,6,3.0
0,3,0,0,2,0,810000.0,4,2.75
0,3,0,0,2,0,331292.0,3,1.75
0,3,0,0,2,0,348000.0,3,1.75
0,4,0,0,3,0,435000.0,2,1.0
0,3,0,0,2,0,530000.0,3,2.5
0,3,0,0,2,0,227000.0,3,1.75
0,3,0,0,2,0,285000.0,3,1.5
0,3,0,0,2,0,740000.0,4,2.25
0,4,0,0,3,0,246000.0,3,1.0
0,3,0,0,2,0,260000.0,3,1.0
0,3,0,0,2,0,366000.0,3,2.0
2,3,0,2,2,0,594950.0,4,3.25
0,4,0,0,3,0,608000.0,3,2.75
0,5,0,0,4,0,313100.0,3,2.0
0,3,0,0,2,0,185000.0,3,1.75
0,3,0,0,2,0,455000.0,2,1.0
0,4,0,0,3,0,235000.0,3,2.5
0,4,0,0,3,0,230000.0,3,1.0
0,5,0,0,4,0,770000.0,4,2.25
0,3,0,0,2,0,240000.0,4,2.25
0,3,0,0,2,0,461000.0,3,2.5
3,5,0,3,4,0,1580000.0,4,2.5
0,3,0,0,2,0,1822500.0,4,4.5
0,3,0,0,2,0,452000.0,3,2.5
2,3,0,2,2,0,765000.0,4,2.5
1,4,0,1,3,0,1050000.0,4,4.0
0,4,0,0,3,0,546000.0,3,3.0
0,5,0,0,4,0,781000.0,3,2.5
0,4,0,0,3,0,538000.0,4,1.75
0,5,0,0,4,0,790000.0,4,2.5
0,5,0,0,4,0,696500.0,4,2.75
0,4,0,0,3,0,276000.0,3,2.0
0,3,0,0,2,0,269000.0,2,1.0
2,3,0,2,2,0,2415000.0,5,4.75
2,4,0,2,3,0,829000.0,4,2.75
0,3,0,0,2,0,122000.0,2,1.0
0,3,0,0,2,0,352500.0,3,1.5
0,5,0,0,4,0,249000.0,4,2.0
0,3,0,0,2,0,360000.0,4,2.0
0,3,0,0,2,0,629500.0,3,2.0
0,5,0,0,4,0,1140000.0,4,2.25
0,4,0,0,3,0,1550000.0,2,2.25
0,4,0,0,3,0,275000.0,3,1.5
0,3,0,0,2,0,697000.0,4,2.5
0,3,0,0,2,0,379500.0,2,1.0
0,3,0,0,2,0,720000.0,3,2.75
0,3,0,0,2,0,675000.0,4,2.5
0,3,0,0,2,0,1169000.0,5,2.5
1,5,0,1,4,0,1100000.0,3,2.0
0,5,0,0,4,0,520000.0,4,1.0
0,4,0,0,3,0,415000.0,3,1.75
0,3,0,0,2,0,415000.0,3,2.5
1,4,0,1,3,0,450000.0,3,2.25
0,3,0,0,2,0,485000.0,2,1.0
0,3,0,0,2,0,294000.0,3,2.25
0,3,0,0,2,0,1037000.0,4,3.5
0,3,0,0,2,0,690000.0,3,1.0
0,3,0,0,2,0,716500.0,5,2.75
0,3,0,0,2,0,481000.0,2,2.25
0,4,0,0,3,0,575000.0,4,2.75
0,5,0,0,4,0,785000.0,3,2.0
0,3,0,0,2,0,480000.0,3,1.75
0,4,0,0,3,0,720000.0,3,2.25
3,4,0,3,3,0,536000.0,3,2.75
0,3,0,0,2,0,324900.0,4,2.5
0,3,0,0,2,0,265000.0,2,1.0
0,5,0,0,4,0,545000.0,3,2.5
0,3,0,0,2,0,465000.0,2,1.5
0,3,0,0,2,0,292500.0,3,2.25
0,4,0,0,3,0,860000.0,4,1.75
0,3,0,0,2,0,1045000.0,4,3.25
0,3,0,0,2,0,495000.0,4,2.5
0,3,0,0,2,0,342000.0,2,2.0
0,3,0,0,2,0,320000.0,4,2.5
0,3,0,0,2,0,444000.0,3,2.0
0,3,0,0,2,0,804100.0,4,2.5
0,4,0,0,3,0,432000.0,3,2.5
0,4,0,0,3,0,230000.0,6,1.5
0,3,0,0,2,0,935000.0,4,3.5
0,5,0,0,4,0,634950.0,3,3.0
0,3,0,0,2,0,780000.0,6,4.0
0,3,0,0,2,0,611000.0,4,2.5
0,3,0,0,2,0,475999.0,4,1.75
0,3,0,0,2,0,565000.0,3,2.0
0,3,0,0,2,0,630000.0,4,2.5
0,3,0,0,2,0,840000.0,4,3.5
3,3,0,3,2,0,790000.0,3,2.5
0,4,0,0,3,0,450000.0,5,2.5
0,5,0,0,4,0,1272000.0,4,3.25
0,5,0,0,4,0,520000.0,3,2.0
0,3,0,0,2,0,446800.0,4,2.0
0,3,0,0,2,0,652000.0,3,1.0
3,4,0,3,3,0,1170000.0,3,2.75
0,3,0,0,2,0,745000.0,4,3.25
0,3,0,0,2,0,594000.0,3,2.25
0,3,0,0,2,0,257000.0,2,1.0
0,3,0,0,2,0,485000.0,4,1.75
0,3,0,0,2,0,330000.0,3,1.0
0,3,0,0,2,0,381000.0,3,2.0
0,3,0,0,2,0,849900.0,2,2.0
0,4,0,0,3,0,793000.0,4,2.5
4,4,0,4,3,0,920000.0,3,2.25
0,4,0,0,3,0,455000.0,2,1.0
3,3,0,3,2,0,975000.0,4,2.5
0,3,0,0,2,0,375000.0,2,1.5
0,3,0,0,2,0,400000.0,2,2.5
0,4,0,0,3,0,447000.0,3,1.0
0,4,0,0,3,0,470000.0,3,1.75
0,3,0,0,2,0,665000.0,4,2.5
0,3,0,0,2,0,295500.0,3,1.75
0,3,0,0,2,0,200000.0,4,2.5
0,3,0,0,2,0,620000.0,3,2.25
0,3,0,0,2,0,434900.0,3,2.0
0,5,0,0,4,0,1328000.0,4,2.25
0,3,0,0,2,0,1650000.0,4,3.25
0,3,0,0,2,0,852500.0,4,2.5
0,4,0,0,3,0,790000.0,3,2.5
0,3,0,0,2,0,565000.0,4,1.75
0,3,0,0,2,0,1127500.0,6,3.25
0,3,0,0,2,0,289950.0,3,2.5
1,5,0,1,4,0,850000.0,2,2.0
0,5,0,0,4,0,505000.0,4,1.75
0,3,0,0,2,0,372000.0,3,2.5
0,4,0,0,3,0,207000.0,4,2.0
0,4,0,0,3,0,780000.0,3,1.75
0,3,0,0,2,0,400000.0,4,1.75
0,4,0,0,3,0,440250.0,3,1.5
0,3,0,0,2,0,585000.0,2,2.0
0,3,0,0,2,0,850000.0,4,2.5
0,3,0,0,2,0,570000.0,3,3.0
0,3,0,0,2,0,869000.0,4,3.0
0,3,0,0,2,0,551000.0,4,2.75
0,4,0,0,3,0,172380.0,3,1.0
3,4,0,3,3,0,355000.0,3,2.5
0,3,0,0,2,0,728935.0,4,2.5
2,4,0,2,3,0,850000.0,3,2.5
0,3,0,0,2,0,515000.0,5,1.75
0,4,0,0,3,0,215000.0,2,1.0
0,4,0,0,3,0,220000.0,4,2.5
0,3,0,0,2,0,845000.0,4,2.5
0,4,0,0,3,0,390000.0,1,1.0
0,3,0,0,2,0,135000.0,4,1.0
0,4,0,0,3,0,439000.0,3,1.0
0,3,0,0,2,0,585000.0,4,2.5
3,4,0,3,3,0,620000.0,5,1.0
0,4,0,0,3,0,477000.0,3,1.0
0,3,0,0,2,0,399500.0,2,1.5
4,4,1,4,3,1,500000.0,2,1.0
0,3,0,0,2,0,432500.0,3,2.5
0,5,0,0,4,0,940000.0,4,2.25
4,3,0,4,2,0,3168750.0,5,3.5
0,3,0,0,2,0,1080000.0,3,2.5
0,4,0,0,3,0,229999.0,4,2.0
0,3,0,0,2,0,233000.0,3,1.0
0,3,0,0,2,0,600000.0,3,2.5
0,4,0,0,3,0,334000.0,4,1.5
0,4,0,0,3,0,332500.0,3,1.0
0,3,0,0,2,0,249900.0,3,2.5
0,3,0,0,2,0,310000.0,3,2.0
0,3,0,0,2,0,200000.0,2,1.0
0,4,0,0,3,0,310000.0,4,1.75
0,3,0,0,2,0,230000.0,3,1.0
0,3,0,0,2,0,420000.0,4,2.5
0,3,0,0,2,0,785000.0,4,2.5
0,4,0,0,3,0,1775000.0,3,2.25
0,5,0,0,4,0,265000.0,5,1.5
0,3,0,0,2,0,295000.0,2,1.0
0,3,0,0,2,0,896000.0,4,2.5
0,4,0,0,3,0,415000.0,4,2.75
0,5,0,0,4,0,250000.0,3,1.75
0,3,0,0,2,0,1475000.0,3,2.5
0,4,0,0,3,0,635000.0,5,2.25
0,3,0,0,2,0,905000.0,3,2.5
0,3,0,0,2,0,528000.0,3,2.5
0,3,0,0,2,0,530000.0,3,2.5
0,3,0,0,2,0,310000.0,3,1.5
0,4,0,0,3,0,252000.0,3,1.0
0,3,0,0,2,0,334500.0,3,2.0
0,3,0,0,2,0,370000.0,3,1.0
0,4,0,0,3,0,311000.0,3,2.0
2,3,0,2,2,0,260000.0,3,2.75
0,4,0,0,3,0,217500.0,3,1.75
0,3,0,0,2,0,290000.0,3,2.5
0,3,0,0,2,0,500000.0,3,1.5
3,3,0,3,2,0,423500.0,3,2.0
0,3,0,0,2,0,715000.0,4,2.5
0,3,0,0,2,0,299000.0,3,2.5
0,3,0,0,2,0,635000.0,3,2.5
0,3,0,0,2,0,806000.0,4,2.5
0,3,0,0,2,0,289950.0,3,2.5
0,4,0,0,3,0,280000.0,3,1.75
0,3,0,0,2,0,479950.0,3,2.5
0,3,0,0,2,0,394000.0,4,2.5
0,3,0,0,2,0,682000.0,4,2.5
0,4,0,0,3,0,409950.0,2,1.0
4,5,0,4,4,0,1000000.0,4,3.5
2,3,0,2,2,0,436000.0,4,1.0
0,3,0,0,2,0,279000.0,3,1.0
0,3,0,0,2,0,390000.0,1,1.75
1,4,1,1,3,1,635000.0,3,1.75
0,4,0,0,3,0,304400.0,4,2.75
0,3,0,0,2,0,780000.0,5,1.75
0,5,0,0,4,0,520000.0,4,3.5
0,3,0,0,2,0,580000.0,3,1.75
0,3,0,0,2,0,274000.0,3,1.75
0,3,0,0,2,0,315000.0,3,2.25
0,4,0,0,3,0,390000.0,4,1.75
0,3,0,0,2,0,340000.0,5,2.0
0,4,0,0,3,0,502000.0,3,2.25
0,3,0,0,2,0,260000.0,3,1.75
0,4,0,0,3,0,399000.0,2,1.0
0,3,0,0,2,0,312500.0,2,1.0
0,5,0,0,4,0,370000.0,3,1.75
0,3,0,0,2,0,1240000.0,4,3.5
0,3,0,0,2,0,230000.0,3,1.5
3,4,0,3,3,0,1275000.0,4,1.75
0,3,0,0,2,0,294350.0,3,1.0
0,4,0,0,3,0,208950.0,3,1.0
0,3,0,0,2,0,515000.0,2,1.75
0,3,0,0,2,0,965000.0,4,2.5
2,3,0,2,2,0,925000.0,4,2.75
0,3,0,0,2,0,654500.0,4,1.0
0,4,0,0,3,0,364000.0,4,2.5
0,3,0,0,2,0,150000.0,2,1.0
0,3,0,0,2,0,349950.0,5,3.0
0,4,0,0,3,0,585000.0,3,1.5
0,4,0,0,3,0,801501.0,4,2.25
0,3,0,0,2,0,610000.0,3,1.75
0,4,0,0,3,0,382000.0,5,2.25
2,3,0,2,2,0,495000.0,4,3.0
0,3,0,0,2,0,447500.0,3,1.75
0,4,0,0,3,0,575000.0,4,2.5
2,4,0,2,3,0,565000.0,2,1.75
0,3,0,0,2,0,348580.0,3,1.0
0,2,0,0,1,0,459000.0,4,1.75
